ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,is_long_resolution
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,14,0,False,176,False
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,TOULOUSE,TEXA SERVICES,,Self Service,14,0,False,39,False
Incident,3,1 - Haute,Incidents,Systéme,Windows,-,STELLIANT,,Self Service,14,0,False,4,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,14,0,False,60,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,14,0,False,149,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,14,0,False,61,True
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,13,0,False,109,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,ORLEANS CNG,TEXA,,Téléphone,12,0,False,116,False
Incident,4,3 - Faible,Incidents,Application métier,Sinapps,-,TEXA SERVICES,,Téléphone,12,0,False,230,True
Incident,4,2 - Moyenne,Incidents,Réseau,Cablage,CREIL,TEXA,,Self Service,12,0,False,97,False
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BREST,TEXA SERVICES,,Téléphone,12,0,False,92,False
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Self Service,12,0,False,150,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Kiosque IT,11,0,False,116,False
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,SAINT LO,TEXA,,Téléphone,11,0,False,35,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,REIMS,TEXA,,Self Service,11,0,False,288,False
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Self Service,11,0,False,218,False
Incident,5,3 - Faible,Incidents,Réseau,Mobile,-,TEXA SERVICES,,Kiosque IT,11,0,False,233,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE,,Téléphone,11,0,False,33,False
Incident,4,2 - Moyenne,Incidents,Portail,,BAYONNE,TEXA SERVICES,,Self Service,11,0,False,577,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CELLINKS,,Téléphone,10,0,False,261,True
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,ORLEANS,TEXA SERVICES,,Self Service,10,0,False,213,False
Incident,1,1 - Haute,Incidents,Sécurité,Filtrage URL,TOULOUSE,PHENIX,,Téléphone,10,0,False,201,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,PLATEFORME NORD EST,TEXA,,Self Service,10,0,False,148,False
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,-,TEXA,,Kiosque IT,10,0,False,357,False
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,BREST,TEXA,,Self Service,10,0,False,141,False
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,STRASBOURG,TEXA,,Téléphone,9,0,False,57,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Kiosque IT,9,0,False,116,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,VALENCE,TEXA,,Self Service,9,0,False,411,False
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,CLE EXPERTISES,,Téléphone,9,0,False,125,True
Incident,5,3 - Faible,Incidents,Réseau,Wifi,MONTPELLIER,CLE EXPERTISES,,Téléphone,9,0,False,129,False
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,ORLEANS,TEXA SERVICES,,Self Service,9,0,False,366,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,TGS,,Téléphone,9,0,False,171,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,LILLE,TGS,,Téléphone,8,0,False,182,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,8,0,False,202,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,8,0,False,91,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,BORDEAUX,GEOP,,Téléphone,8,0,False,243,False
Incident,5,3 - Faible,Incidents,Sécurité,MFA,ORLEANS,VOXENS,,Téléphone,8,0,False,167,False
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BORDEAUX,TEXA,,Téléphone,8,0,False,101,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,LILLE,TEXA,,Téléphone,8,0,False,263,True
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,PDF-Exchange,-,QANTEX,,Self Service,8,0,False,357,False
Incident,1,1 - Haute,Incidents,Systéme,Windows,-,GMC,,Téléphone,8,0,False,380,False
Incident,4,2 - Moyenne,Incidents,Sécurité,Filtrage URL,-,GMC,,Self Service,7,0,False,45,False
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,EURISK AMIENS,EURISK,,Self Service,10,5,True,187,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,9,5,True,62,False
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Téléphone,16,4,False,632,True
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,16,4,False,199,False
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,EURISK,,Téléphone,16,4,False,405,True
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,MONTPELLIER,TEXA SERVICES,,Self Service,16,4,False,255,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,16,4,False,242,False
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,CLE,,Self Service,15,4,False,172,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE EXPERTISES,,Téléphone,15,4,False,77,False
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA,,Téléphone,15,4,False,106,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,14,4,False,114,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,14,4,False,40,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,TEXA SERVICES,,Kiosque IT,13,4,False,241,False
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,GMC,,Self Service,13,4,False,200,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,11,4,False,39,False
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BREST,TEXA,,Self Service,11,4,False,144,False
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TGS,,Téléphone,11,4,False,123,False
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,SOVEA,,Self Service,11,4,False,231,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,BAYONNE,EURISK,,Téléphone,11,4,False,83,False
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,TOULOUSE,CELLINKS,,Téléphone,11,4,False,60,False
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA SERVICES,,Téléphone,10,4,False,42,False
Incident,1,1 - Haute,Incidents,Matériel,Informatiques,CHABEUIL,EURISK,,Téléphone,10,4,False,298,True
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE,,Téléphone,10,4,False,40,False
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,PHENIX,,Self Service,9,4,False,346,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,TOURS,TEXA,,Self Service,9,4,False,356,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,9,4,False,55,False
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,CLE EXPERTISES,,Self Service,9,4,False,384,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE,,Téléphone,9,4,False,54,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,8,4,False,60,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE EXPERTISES,,Téléphone,8,4,False,216,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,8,4,False,91,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,MONTPELLIER,TEXA SERVICES,,Self Service,7,4,False,316,False
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,ROUEN,TEXA,,Self Service,7,4,False,177,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,RENNES,TEXA,,Self Service,21,3,False,336,True
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,ORLEANS,TEXA,,Self Service,18,3,False,388,False
Incident,5,3 - Faible,Incidents,Réseau,Mobile,NIORT,TEXA SERVICES,,Téléphone,17,3,False,351,False
Incident,5,3 - Faible,Incidents,Application métier,ZENDESK,-,CLE,,Téléphone,16,3,False,314,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NICE,GEOP,,Téléphone,16,3,False,80,False
Incident,3,1 - Haute,Incidents,Logiciel Bureautique,Office365,-,PHENIX,,Téléphone,16,3,False,160,True
Incident,5,3 - Faible,Incidents,Application métier,Ringover,ORLEANS,TEXA,,Téléphone,15,3,False,73,False
Incident,2,2 - Moyenne,Incidents,Matériel,Informatiques,-,EXTERNE,,Kiosque IT,15,3,False,239,True
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BREST,TEXA,,Self Service,15,3,False,161,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,PHENIX,,Téléphone,15,3,False,221,False
Incident,4,2 - Moyenne,Incidents,Portail,,BAYONNE,CLE,,Self Service,14,3,False,520,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,TEXA SERVICES,,Self Service,14,3,False,113,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,ORLEANS,VOXENS,,Self Service,14,3,False,315,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,RENNES,CLE,,Téléphone,14,3,False,122,False
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,REIMS,TEXA,,Self Service,14,3,False,254,True
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA SERVICES,,Téléphone,13,3,False,298,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,CLE,,Self Service,13,3,False,303,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,STRASBOURG,TEXA,,Téléphone,13,3,False,57,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,13,3,False,47,False
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA,,Self Service,13,3,False,114,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,CLE,,Self Service,12,3,False,296,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,TGS,,Kiosque IT,11,3,False,92,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NIORT,TEXA SERVICES,,Téléphone,11,3,False,68,False
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,BORDEAUX,TEXA SERVICES,,Téléphone,11,3,False,105,True
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,TGS,,Téléphone,11,3,False,128,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,11,3,False,46,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,ROUEN,VOXENS,,Téléphone,10,3,False,71,False
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,NANTES,TGS,,Self Service,10,3,False,160,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,TOULOUSE,TEXA,,Téléphone,10,3,False,232,False
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,CLE,,Self Service,10,3,False,125,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,MONTPELLIER,TEXA,,Téléphone,10,3,False,72,False
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BORDEAUX,TGS,,Self Service,10,3,False,181,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GMC,,Téléphone,9,3,False,69,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA SERVICES,,Téléphone,9,3,False,52,False
Incident,3,1 - Haute,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,9,3,False,435,False
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,CAEN,TEXA SERVICES,,Self Service,9,3,False,118,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,9,3,False,104,False
Incident,5,3 - Faible,Incidents,Application métier,Editique Courrier,BOURGES CNG,TEXA,,Téléphone,9,3,False,75,False
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,CLE,,Self Service,9,3,False,349,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE,,Téléphone,9,3,False,63,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,9,3,False,106,False
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,BORDEAUX,TEXA_SERVICES,,Self Service,9,3,False,350,False
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,EURISK,,Téléphone,8,3,False,49,False
Incident,3,1 - Haute,Incidents,Application métier,ITEX,ORLEANS,VOXENS,,Self Service,8,3,False,0,True
Incident,4,2 - Moyenne,Incidents,Portail,,-,PHENIX,,Self Service,7,3,False,141,False
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,NIORT,TEXA SERVICES,,Self Service,21,2,False,177,False
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Téléphone,18,2,False,38,False
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Téléphone,17,2,False,38,False
Incident,4,2 - Moyenne,Incidents,Portail,,TOULON,TEXA,,Self Service,16,2,False,418,False
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,EXTERNE,,Self Service,16,2,False,38,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,PHENIX,,Téléphone,16,2,False,50,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,16,2,False,64,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,15,2,False,115,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,MARTINIQUE,TEXA,,Téléphone,15,2,False,128,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,MARTINIQUE,TEXA,,Téléphone,15,2,False,85,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARSEILLE,TEXA,,Téléphone,15,2,False,50,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,15,2,False,139,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Kiosque IT,14,2,False,163,True
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,TEXA SERVICES,,Self Service,14,2,False,237,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,125,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,EURISK BORDEAUX,EURISK,,Self Service,14,2,False,100,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,14,2,False,55,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TGS,,Kiosque IT,14,2,False,85,True
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,EURISK,,Téléphone,14,2,False,353,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GEOP ST-OUEN,GEOP,,Téléphone,13,2,False,401,True
Incident,3,2 - Moyenne,Incidents,Application métier,Sinapps,BOURGES CNG,TEXA,,Self Service,12,2,False,40,False
Incident,3,1 - Haute,Incidents,Matériel,Informatiques,-,GMC,,Self Service,11,2,False,421,False
Incident,4,2 - Moyenne,Incidents,Portail,,EURISK LILLE,EURISK,,Self Service,11,2,False,205,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA,,Self Service,10,2,False,231,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK VILLENEUVE LOUBET,EURISK,,Self Service,10,2,False,150,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,10,2,False,63,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,10,2,False,341,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,EXTERNE,,Téléphone,10,2,False,56,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,9,2,False,237,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,9,2,False,61,False
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,TOULOUSE,CLE,,Self Service,9,2,False,145,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,GMC,,Self Service,9,2,False,105,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,9,2,False,195,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,9,2,False,58,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,9,2,False,67,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,9,2,False,252,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOURS,TEXA,,Self Service,9,2,False,37,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LE MANS,TEXA,,Self Service,9,2,False,70,False
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,SAINT LO,TEXA,,Téléphone,8,2,False,600,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,GRENOBLE,TEXA,,Téléphone,8,2,False,65,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Self Service,8,2,False,82,False
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,ORLEANS,TEXA,,Self Service,8,2,False,34,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,8,2,False,278,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Self Service,8,2,False,193,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA,,Self Service,8,2,False,50,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,ROUEN,INQUEST,,Self Service,7,2,False,524,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,EURISK REUNION,EURISK,,Self Service,6,2,False,249,False
Incident,3,1 - Haute,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,17,1,False,228,True
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,16,1,False,81,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Téléphone,16,1,False,72,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Téléphone,16,1,False,404,True
Incident,4,2 - Moyenne,Incidents,Portail,,BREST,TEXA,,Self Service,15,1,False,131,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Kiosque IT,15,1,False,38,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Self Service,15,1,False,303,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EXTERNE,,Kiosque IT,15,1,False,73,False
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,NANTES,GMC,,Self Service,15,1,False,290,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,14,1,False,153,False
Incident,3,1 - Haute,Incidents,Logiciel,Métier,MARTINIQUE,TEXA,,Téléphone,14,1,False,103,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,14,1,False,116,False
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,EURISK REUNION,EURISK,,Téléphone,14,1,False,63,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,MONTPELLIER,CLE EXPERTISES,,Téléphone,14,1,False,88,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,14,1,False,600,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Téléphone,14,1,False,88,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,14,1,False,83,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,13,1,False,78,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,EURISK SIEGE TELETRAVAIL,EURISK,,Self Service,13,1,False,232,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,12,1,False,154,False
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,12,1,False,1209,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,12,1,False,82,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,STRASBOURG,TEXA,,Self Service,11,1,False,659,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,11,1,False,77,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,REIMS,TEXA,,Téléphone,11,1,False,62,False
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,GMC,,Téléphone,11,1,False,55,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,ROUEN,EXTERNE,,MS Teams,10,1,False,150,True
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Self Service,10,1,False,146,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Kiosque IT,10,1,False,212,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,STELLIANT,,Kiosque IT,10,1,False,123,False
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,GMC,,Self Service,10,1,False,135,False
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,GMC,,Téléphone,10,1,False,277,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EXTERNE,,Téléphone,10,1,False,57,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,10,1,False,163,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,STELLIANT,,Kiosque IT,10,1,False,116,False
