ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,resolver_group
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,RENNES,TEXA SERVICES,,Self Service,10,3,False,146,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,10,3,False,90,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,NANTES,TGS,,Téléphone,10,3,False,92,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,9,3,False,119,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Self Service,9,3,False,126,HD3_APP_TELEPHONIE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,9,3,False,500,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,9,3,False,34,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,GMC,,Self Service,9,3,False,146,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EXTERNE,,Kiosque IT,9,3,False,88,HD1_kiosqueIT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,8,3,False,64,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,RENNES,TEXA_SERVICES,,Téléphone,8,3,False,236,HD1_kiosqueIT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,18,2,False,53,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,TEXA,,Téléphone,18,2,False,237,HD3_ITEX MOBILE/PHONE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,16,2,False,189,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,EURISK,,Self Service,16,2,False,182,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,16,2,False,107,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,16,2,False,51,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,CLE EXPERTISES,,Contact direct,16,2,False,74,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MELUN,TEXA,,Téléphone,15,2,False,122,HD3_AX_EXPENSYA
Incident,5,3 - Faible,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Téléphone,14,2,False,83,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,LE HAVRE,GMC,,Téléphone,14,2,False,23,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,SERISK,,Self Service,14,2,False,545,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,SOVEA,,Téléphone,13,2,False,92,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CELLINKS,,Kiosque IT,13,2,False,121,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Kiosque IT,13,2,False,121,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Hors périmètre Incident,,NANCY,TEXA,,Self Service,13,2,False,172,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,13,2,False,83,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,13,2,False,53,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,13,2,False,264,HD3_OPTIMISATION DE TOURNEES
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,GMC,,Contact direct,11,2,False,120,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,TGS,,Téléphone,11,2,False,331,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Téléphone,11,2,False,84,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,11,2,False,251,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Self Service,11,2,False,321,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,PHENIX,,Téléphone,10,2,False,135,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,MONTPELLIER,GMC,,Téléphone,10,2,False,260,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Métier,-,TGS,,Self Service,10,2,False,81,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,10,2,False,114,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,MS Teams,10,2,False,57,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA,,Self Service,10,2,False,192,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Téléphone,9,2,False,92,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,9,2,False,256,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,STELLIANT,,Self Service,9,2,False,139,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE,,Self Service,9,2,False,177,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,9,2,False,332,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PLATEFORME SUD EST,TEXA,,Téléphone,9,2,False,87,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,9,2,False,62,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,PARIS LA DEFENSE,GEOSYNTHESE,,Kiosque IT,9,2,False,90,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,CLERMONT FERRAND,CLE,,Téléphone,9,2,False,377,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA SERVICES,,Self Service,9,2,False,114,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ROUEN,TEXA SERVICES,,Téléphone,9,2,False,61,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,EXTERNE,,Self Service,8,2,False,276,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau local-câblage,NANTES,TEXA,,Téléphone,8,2,False,301,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GEOSYNTHESE,,Self Service,8,2,False,279,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Hors périmètre Incident,,-,GEOSYNTHESE,,Self Service,8,2,False,187,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,8,2,False,85,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,8,2,False,277,HD1_FRONT
Incident,2,1 - Haute,Incidents,Logiciel,Bureautique,-,,,Téléphone,18,1,False,156,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,CLE EXPERTISES,,Téléphone,18,1,False,61,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,EURISK,,Self Service,17,1,False,76,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Impression,-,GMC,,Téléphone,16,1,False,103,HD1_FRONT
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,-,STELLIANT,,Téléphone,15,1,False,23,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,QANTEX,,Self Service,15,1,False,228,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,ORLEANS,TEXA SERVICES,,Téléphone,15,1,False,266,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NICE,TEXA,,Self Service,14,1,False,162,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Métier,-,PHENIX,,Téléphone,14,1,False,98,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,14,1,False,607,HD2_SUPPORT
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,-,TEXA,,Self Service,13,1,False,29,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Kiosque IT,13,1,False,518,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,CLE,,Téléphone,12,1,False,49,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,TOULON,,,Téléphone,12,1,False,264,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Portail,,-,CELLINKS,,Téléphone,12,1,False,81,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,11,1,False,180,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Téléphone,11,1,False,264,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULOUSE,CLE EXPERTISES,,Téléphone,11,1,False,32,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Self Service,11,1,False,595,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Portail,,ORLEANS,TEXA SERVICES,,Self Service,11,1,False,107,HD3_ITEX MOBILE/PHONE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,11,1,False,157,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,RENNES,CLE,,Self Service,10,1,False,162,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,GMC,,Self Service,10,1,False,283,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,10,1,False,35,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,REIMS,TEXA,,Self Service,10,1,False,277,HD1_FRONT
Incident,3,1 - Haute,Incidents,Réseau,Réseau WIFI,-,TEXA SERVICES,,Kiosque IT,10,1,False,250,HD2_SUPPORT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,GEOP,,Téléphone,10,1,False,294,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,CAEN,TEXA SERVICES,,Self Service,9,1,False,306,HD3_AX_EXPENSYA
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,9,1,False,480,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,GMC,,Téléphone,9,1,False,159,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,AVIGNON,TEXA SERVICES,,Self Service,9,1,False,120,HD3_BUR / GESTION DE PARC
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,GEOP,,Téléphone,9,1,False,242,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Téléphone,9,1,False,247,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,TOULOUSE,TEXA,,Téléphone,9,1,False,343,HD3_BUR / GESTION DE PARC
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,TOULOUSE,CLE EXPERTISES,,Téléphone,8,1,False,95,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,8,1,False,251,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NIORT,TEXA,,Téléphone,8,1,False,322,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,CLE,,Téléphone,8,1,False,50,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ROUEN,TEXA SERVICES,,Self Service,8,1,False,53,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME NORD EST,TEXA,,Self Service,17,0,False,260,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,CHABEUIL,EURISK,,Téléphone,17,0,False,374,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,16,0,False,444,HD2_SUPPORT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,16,0,False,68,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,16,0,False,68,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,CREIL,TEXA,,Téléphone,16,0,False,235,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,16,0,False,122,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Self Service,16,0,False,282,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,16,0,False,151,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,15,0,False,235,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LE HAVRE,TEXA SERVICES,,Téléphone,14,0,False,24,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE EXPERTISES,,Téléphone,14,0,False,78,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,14,0,False,79,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,14,0,False,255,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,TEXA,,Self Service,14,0,False,79,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PARIS NORD,TEXA,,Téléphone,14,0,False,70,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULOUSE,TGS,,Self Service,14,0,False,295,HD3_APP_TELEPHONIE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,TEXA,,Téléphone,13,0,False,68,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,13,0,False,45,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Self Service,12,0,False,134,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,12,0,False,112,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK MONTPELLIER,EURISK,,Self Service,12,0,False,97,HD3_APP_TELEPHONIE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA SERVICES,,Self Service,12,0,False,159,HD3_MOA PART-PRO-ENT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,12,0,False,12,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Téléphone,12,0,False,54,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Self Service,11,0,False,185,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,LYON,TEXA,,Téléphone,11,0,False,164,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,RENNES,CLE,,Self Service,10,0,False,372,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Téléphone,10,0,False,549,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,10,0,False,160,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,10,0,False,120,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,10,0,False,388,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA SERVICES,,Self Service,10,0,False,68,HD3_BUR / GESTION DE PARC
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,TOULOUSE,CLE,,Téléphone,10,0,False,65,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME PCN,TEXA,,Self Service,10,0,False,194,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,10,0,False,34,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,BOURGES CNG,TEXA,,Self Service,10,0,False,48,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Téléphone,10,0,False,99,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS,TEXA,,Self Service,10,0,False,280,HD1_kiosqueIT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,10,0,False,58,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,LYON,TEXA SERVICES,,Téléphone,9,0,False,87,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA,,Kiosque IT,9,0,False,156,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,EXTERNE,,Kiosque IT,9,0,False,245,HD2_SUPPORT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,9,0,False,83,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,GEOP,,Téléphone,9,0,False,56,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,VOXENS,,Self Service,9,0,False,238,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,DIJON,TEXA SERVICES,,Self Service,9,0,False,224,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,9,0,False,100,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,VOXENS,,Self Service,9,0,False,229,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,TOULOUSE,CLE,,Téléphone,9,0,False,61,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,TOURS,TEXA,,Self Service,9,0,False,61,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,CAEN,GEOP,,Téléphone,9,0,False,61,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,8,0,False,169,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,8,0,False,66,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,8,0,False,96,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA,,Self Service,8,0,False,304,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Réseau,Réseau WIFI,-,TEXA,,Kiosque IT,8,0,False,235,HD2_SUPPORT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,EXTERNE,,Téléphone,8,0,False,108,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,EURISK,,Self Service,8,0,False,173,HD3_BUR / GESTION DE PARC
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,REIMS,TEXA,,Téléphone,8,0,False,64,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,TOURS,TEXA,,Téléphone,8,0,False,86,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,8,0,False,95,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,8,0,False,158,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,TEXA,,Self Service,7,0,False,107,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,EURISK SIEGE DT,EURISK,,Self Service,18,5,True,216,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,BAYONNE,TEXA,,Téléphone,17,4,False,91,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,NIMES,CLE EXPERTISES,,Self Service,17,4,False,388,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE EXPERTISES,,Self Service,17,4,False,173,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,GRENOBLE,EURISK,,Téléphone,16,4,False,175,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA SERVICES,,Téléphone,16,4,False,93,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,GMC,,Téléphone,16,4,False,324,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,MONACO,TEXA,,Téléphone,16,4,False,172,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,DIJON,TEXA,,Self Service,14,4,False,756,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,4,False,130,HD3_AX_EXPENSYA
Incident,5,3 - Faible,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Téléphone,14,4,False,241,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,STRASBOURG,EURISK,,Self Service,13,4,False,207,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PAU,PHENIX,,Self Service,11,4,False,348,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,11,4,False,93,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ROUEN,TEXA,,Téléphone,11,4,False,88,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,CELLINKS,,Téléphone,11,4,False,84,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,GMC,,Téléphone,11,4,False,105,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BORDEAUX,GMC,,Téléphone,11,4,False,111,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TROYES,TEXA,,Téléphone,11,4,False,67,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,11,4,False,215,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,10,4,False,233,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,10,4,False,80,HD1_FRONT
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,-,TEXA,,Téléphone,10,4,False,558,HD3_BUR / GESTION DE PARC
Incident,1,1 - Haute,Incidents,Portail,,NIORT,TEXA SERVICES,,Self Service,10,4,False,210,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Téléphone,10,4,False,66,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,INQUEST,,Self Service,10,4,False,34,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,10,4,False,58,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LILLE,PHENIX,,Téléphone,10,4,False,467,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,PHENIX,,Self Service,10,4,False,486,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,TEXA,,Téléphone,10,4,False,80,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Kiosque IT,9,4,False,767,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,9,4,False,70,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GEOSYNTHESE,,Self Service,9,4,False,184,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,9,4,False,62,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,BAYONNE,TEXA,,Téléphone,9,4,False,48,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,LILLE,TGS,,Téléphone,8,4,False,106,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,TOULON,TEXA,,Téléphone,8,4,False,122,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,PAU,PHENIX,,Téléphone,8,4,False,70,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,8,4,False,242,HD3_ITEX & EDITIQUE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,GRENOBLE,TEXA,,Téléphone,8,4,False,32,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,TOULON,TEXA,,Self Service,7,4,False,151,HD3_BUR / GESTION DE PARC
Incident,2,1 - Haute,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,17,3,False,62,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,-,TEXA,,Self Service,17,3,False,535,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Logiciel,Métier,CREIL,TEXA,,Téléphone,17,3,False,106,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,VALENCE,CLE EXPERTISES,,Téléphone,16,3,False,92,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,16,3,False,114,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,DIJON,TEXA SERVICES,,Téléphone,16,3,False,106,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,15,3,False,163,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,EURISK,,Self Service,15,3,False,81,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Filtrage URL,ORLEANS,CLE,,Téléphone,15,3,False,96,HD1_FRONT
